Mod:Item:MetaData, Localized Name
appliedenergistics2:facade:0, Cable Facade - Chiseled Stone
appliedenergistics2:facade:0, Cable Facade - Chiseled Stone
appliedenergistics2:facade:0, Cable Facade - Chiseled Stone
appliedenergistics2:facade:0, Cable Facade - Chiseled Stone
appliedenergistics2:facade:0, Cable Facade - Chiseled Stone
appliedenergistics2:facade:0, Cable Facade - Chiseled Stone
appliedenergistics2:facade:0, Cable Facade - Chiseled Stone
appliedenergistics2:facade:0, Cable Facade - Chiseled Stone
appliedenergistics2:facade:0, Cable Facade - Chiseled Stone
appliedenergistics2:facade:0, Cable Facade - Factory Block
appliedenergistics2:facade:0, Cable Facade - Factory Block
appliedenergistics2:facade:0, Cable Facade - Factory Block
appliedenergistics2:facade:0, Cable Facade - Factory Block
appliedenergistics2:facade:0, Cable Facade - Factory Block
appliedenergistics2:facade:0, Cable Facade - Factory Block
appliedenergistics2:facade:0, Cable Facade - Factory Block
appliedenergistics2:facade:0, Cable Facade - Factory Block
appliedenergistics2:facade:0, Cable Facade - Factory Block
appliedenergistics2:facade:0, Cable Facade - Factory Block
appliedenergistics2:facade:0, Cable Facade - Factory Block
appliedenergistics2:facade:0, Cable Facade - Factory Block
appliedenergistics2:facade:0, Cable Facade - Factory Block
appliedenergistics2:facade:0, Cable Facade - Factory Block
appliedenergistics2:facade:0, Cable Facade - Factory Block
appliedenergistics2:facade:0, Cable Facade - Factory Block
appliedenergistics2:facade:0, Cable Facade - Factory Block
appliedenergistics2:facade:0, Cable Facade - Factory Block
appliedenergistics2:facade:0, Cable Facade - Factory Block
appliedenergistics2:facade:0, Cable Facade - Factory Block
appliedenergistics2:facade:0, Cable Facade - Factory Block
appliedenergistics2:facade:0, Cable Facade - Factory Block
appliedenergistics2:facade:0, Cable Facade - Factory Block
appliedenergistics2:facade:0, Cable Facade - Factory Block
appliedenergistics2:facade:0, Cable Facade - Factory Block
appliedenergistics2:facade:0, Cable Facade - Factory Block
appliedenergistics2:facade:0, Cable Facade - Temple Block
appliedenergistics2:facade:0, Cable Facade - Temple Block
appliedenergistics2:facade:0, Cable Facade - Temple Block
appliedenergistics2:facade:0, Cable Facade - Temple Block
appliedenergistics2:facade:0, Cable Facade - Temple Block
appliedenergistics2:facade:0, Cable Facade - Temple Block
appliedenergistics2:facade:0, Cable Facade - Temple Block
appliedenergistics2:facade:0, Cable Facade - Temple Block
appliedenergistics2:facade:0, Cable Facade - Temple Block
appliedenergistics2:facade:0, Cable Facade - Temple Block
appliedenergistics2:facade:0, Cable Facade - Temple Block
appliedenergistics2:facade:0, Cable Facade - Temple Block
appliedenergistics2:facade:0, Cable Facade - Temple Block
appliedenergistics2:facade:0, Cable Facade - Temple Block
appliedenergistics2:facade:0, Cable Facade - Temple Block
appliedenergistics2:facade:0, Cable Facade - Temple Block
appliedenergistics2:facade:0, Cable Facade - Mossy Temple Block
appliedenergistics2:facade:0, Cable Facade - Mossy Temple Block
appliedenergistics2:facade:0, Cable Facade - Mossy Temple Block
appliedenergistics2:facade:0, Cable Facade - Mossy Temple Block
appliedenergistics2:facade:0, Cable Facade - Mossy Temple Block
appliedenergistics2:facade:0, Cable Facade - Mossy Temple Block
appliedenergistics2:facade:0, Cable Facade - Mossy Temple Block
appliedenergistics2:facade:0, Cable Facade - Mossy Temple Block
appliedenergistics2:facade:0, Cable Facade - Mossy Temple Block
appliedenergistics2:facade:0, Cable Facade - Mossy Temple Block
appliedenergistics2:facade:0, Cable Facade - Mossy Temple Block
appliedenergistics2:facade:0, Cable Facade - Mossy Temple Block
appliedenergistics2:facade:0, Cable Facade - Mossy Temple Block
appliedenergistics2:facade:0, Cable Facade - Mossy Temple Block
appliedenergistics2:facade:0, Cable Facade - Mossy Temple Block
appliedenergistics2:facade:0, Cable Facade - Mossy Temple Block
appliedenergistics2:facade:0, Cable Facade - Block of Tin
appliedenergistics2:facade:0, Cable Facade - Block of Tin
appliedenergistics2:facade:0, Cable Facade - Block of Tin
appliedenergistics2:facade:0, Cable Facade - Block of Tin
appliedenergistics2:facade:0, Cable Facade - Block of Tin
appliedenergistics2:facade:0, Cable Facade - Block of Tin
appliedenergistics2:facade:0, Cable Facade - Block of Tin
appliedenergistics2:facade:0, Cable Facade - Tyrian
appliedenergistics2:facade:0, Cable Facade - Tyrian
appliedenergistics2:facade:0, Cable Facade - Tyrian
appliedenergistics2:facade:0, Cable Facade - Tyrian
appliedenergistics2:facade:0, Cable Facade - Tyrian
appliedenergistics2:facade:0, Cable Facade - Tyrian
appliedenergistics2:facade:0, Cable Facade - Tyrian
appliedenergistics2:facade:0, Cable Facade - Tyrian
appliedenergistics2:facade:0, Cable Facade - Tyrian
appliedenergistics2:facade:0, Cable Facade - Tyrian
appliedenergistics2:facade:0, Cable Facade - Tyrian
appliedenergistics2:facade:0, Cable Facade - Tyrian
appliedenergistics2:facade:0, Cable Facade - Tyrian
appliedenergistics2:facade:0, Cable Facade - Tyrian
appliedenergistics2:facade:0, Cable Facade - Tyrian
appliedenergistics2:facade:0, Cable Facade - Tyrian
appliedenergistics2:facade:0, Cable Facade - Block of Uranium
appliedenergistics2:facade:0, Cable Facade - Block of Uranium
appliedenergistics2:facade:0, Cable Facade - Block of Uranium
appliedenergistics2:facade:0, Cable Facade - Block of Uranium
appliedenergistics2:facade:0, Cable Facade - Block of Uranium
appliedenergistics2:facade:0, Cable Facade - Block of Uranium
appliedenergistics2:facade:0, Cable Facade - Block of Uranium
appliedenergistics2:facade:0, Cable Facade - Valentines' Block
appliedenergistics2:facade:0, Cable Facade - Valentines' Block
appliedenergistics2:facade:0, Cable Facade - Valentines' Block
appliedenergistics2:facade:0, Cable Facade - Valentines' Block
appliedenergistics2:facade:0, Cable Facade - Valentines' Block
appliedenergistics2:facade:0, Cable Facade - Valentines' Block
appliedenergistics2:facade:0, Cable Facade - Valentines' Block
appliedenergistics2:facade:0, Cable Facade - Valentines' Block
appliedenergistics2:facade:0, Cable Facade - Valentines' Block
appliedenergistics2:facade:0, Cable Facade - Valentines' Block
appliedenergistics2:facade:0, Cable Facade - Voidstone
appliedenergistics2:facade:0, Cable Facade - Voidstone
appliedenergistics2:facade:0, Cable Facade - Voidstone
appliedenergistics2:facade:0, Cable Facade - Voidstone
appliedenergistics2:facade:0, Cable Facade - Voidstone
appliedenergistics2:facade:0, Cable Facade - Voidstone
appliedenergistics2:facade:0, Cable Facade - Voidstone
appliedenergistics2:facade:0, Cable Facade - Voidstone
appliedenergistics2:facade:0, Cable Facade - Primal Voidstone
appliedenergistics2:facade:0, Cable Facade - Primal Voidstone
appliedenergistics2:facade:0, Cable Facade - Primal Voidstone
appliedenergistics2:facade:0, Cable Facade - Primal Voidstone
appliedenergistics2:facade:0, Cable Facade - Primal Voidstone
appliedenergistics2:facade:0, Cable Facade - Primal Voidstone
appliedenergistics2:facade:0, Cable Facade - Primal Voidstone
appliedenergistics2:facade:0, Cable Facade - Primal Voidstone
appliedenergistics2:facade:0, Cable Facade - Runed Voidstone
appliedenergistics2:facade:0, Cable Facade - Runed Voidstone
appliedenergistics2:facade:0, Cable Facade - Runed Voidstone
appliedenergistics2:facade:0, Cable Facade - Runed Voidstone
appliedenergistics2:facade:0, Cable Facade - Runed Voidstone
appliedenergistics2:facade:0, Cable Facade - Runed Voidstone
appliedenergistics2:facade:0, Cable Facade - Runed Voidstone
appliedenergistics2:facade:0, Cable Facade - Runed Voidstone
appliedenergistics2:facade:0, Cable Facade - Runed Voidstone
appliedenergistics2:facade:0, Cable Facade - Runed Voidstone
appliedenergistics2:facade:0, Cable Facade - Runed Voidstone
appliedenergistics2:facade:0, Cable Facade - Runed Voidstone
appliedenergistics2:facade:0, Cable Facade - Runed Voidstone
appliedenergistics2:facade:0, Cable Facade - Runed Voidstone
appliedenergistics2:facade:0, Cable Facade - Runed Voidstone
appliedenergistics2:facade:0, Cable Facade - Black Wool
appliedenergistics2:facade:0, Cable Facade - Black Wool
appliedenergistics2:facade:0, Cable Facade - Red Wool
appliedenergistics2:facade:0, Cable Facade - Red Wool
appliedenergistics2:facade:0, Cable Facade - Green Wool
appliedenergistics2:facade:0, Cable Facade - Green Wool
appliedenergistics2:facade:0, Cable Facade - Brown Wool
appliedenergistics2:facade:0, Cable Facade - Brown Wool
appliedenergistics2:facade:0, Cable Facade - Blue Wool
appliedenergistics2:facade:0, Cable Facade - Blue Wool
appliedenergistics2:facade:0, Cable Facade - Purple Wool
appliedenergistics2:facade:0, Cable Facade - Purple Wool
appliedenergistics2:facade:0, Cable Facade - Cyan Wool
appliedenergistics2:facade:0, Cable Facade - Cyan Wool
appliedenergistics2:facade:0, Cable Facade - Light Gray Wool
appliedenergistics2:facade:0, Cable Facade - Light Gray Wool
appliedenergistics2:facade:0, Cable Facade - Gray Wool
appliedenergistics2:facade:0, Cable Facade - Gray Wool
appliedenergistics2:facade:0, Cable Facade - Pink Wool
appliedenergistics2:facade:0, Cable Facade - Pink Wool
appliedenergistics2:facade:0, Cable Facade - Lime Wool
appliedenergistics2:facade:0, Cable Facade - Lime Wool
appliedenergistics2:facade:0, Cable Facade - Yellow Wool
appliedenergistics2:facade:0, Cable Facade - Yellow Wool
appliedenergistics2:facade:0, Cable Facade - Light Blue Wool
appliedenergistics2:facade:0, Cable Facade - Light Blue Wool
appliedenergistics2:facade:0, Cable Facade - Magenta Wool
appliedenergistics2:facade:0, Cable Facade - Magenta Wool
appliedenergistics2:facade:0, Cable Facade - Orange Wool
appliedenergistics2:facade:0, Cable Facade - Orange Wool
appliedenergistics2:facade:0, Cable Facade - Wool
appliedenergistics2:facade:0, Cable Facade - Wool
appliedenergistics2:facade:0, Cable Facade - Grout
appliedenergistics2:facade:0, Cable Facade - Green Slimy Mud
appliedenergistics2:facade:0, Cable Facade - Blue Slimy Mud
appliedenergistics2:facade:0, Cable Facade - Graveyard Soil
appliedenergistics2:facade:0, Cable Facade - Consecrated Soil
appliedenergistics2:facade:0, Cable Facade - Slimy Magma Mud
appliedenergistics2:facade:0, Cable Facade - Green Slime Block
appliedenergistics2:facade:0, Cable Facade - Blue Slime Block
appliedenergistics2:facade:0, Cable Facade - Purple Slime Block
appliedenergistics2:facade:0, Cable Facade - Blood Slime Block
appliedenergistics2:facade:0, Cable Facade - Magma Slime Block
appliedenergistics2:facade:0, Cable Facade - Congealed Green Slime Block
appliedenergistics2:facade:0, Cable Facade - Congealed Blue Slime Block
appliedenergistics2:facade:0, Cable Facade - Congealed Purple Slime Block
appliedenergistics2:facade:0, Cable Facade - Congealed Blood Slime Block
appliedenergistics2:facade:0, Cable Facade - Congealed Magma Slime Block
appliedenergistics2:facade:0, Cable Facade - Cobalt Ore
appliedenergistics2:facade:0, Cable Facade - Ardite Ore
appliedenergistics2:facade:0, Cable Facade - Lavawood
appliedenergistics2:facade:0, Cable Facade - Firewood
appliedenergistics2:facade:0, Cable Facade - Mud Bricks
appliedenergistics2:facade:0, Cable Facade - Block of Cobalt
appliedenergistics2:facade:0, Cable Facade - Block of Ardite
appliedenergistics2:facade:0, Cable Facade - Block of Manyullyn
appliedenergistics2:facade:0, Cable Facade - Block of Knightslime
appliedenergistics2:facade:0, Cable Facade - Block of Pigiron
appliedenergistics2:facade:0, Cable Facade - Silky Block of Jewel
appliedenergistics2:facade:0, Cable Facade - Green Slimy Dirt
appliedenergistics2:facade:0, Cable Facade - Blue Slimy Dirt
appliedenergistics2:facade:0, Cable Facade - Purple Slimy Dirt
appliedenergistics2:facade:0, Cable Facade - Magma Slimy Dirt
appliedenergistics2:facade:0, Cable Facade - Dried Clay
appliedenergistics2:facade:0, Cable Facade - Dried Bricks
appliedenergistics2:facade:0, Cable Facade - Smooth Brownstone
appliedenergistics2:facade:0, Cable Facade - Rough Brownstone
appliedenergistics2:facade:0, Cable Facade - Brownstone Paver
appliedenergistics2:facade:0, Cable Facade - Brownstone Bricks
appliedenergistics2:facade:0, Cable Facade - Cracked Brownstone Bricks
appliedenergistics2:facade:0, Cable Facade - Fancy Brownstone Bricks
appliedenergistics2:facade:0, Cable Facade - Square Brownstone Bricks
appliedenergistics2:facade:0, Cable Facade - Brownstone Road
appliedenergistics2:facade:0, Cable Facade - Brownstone Creeperface
appliedenergistics2:facade:0, Cable Facade - Triangle Brownstone Bricks
appliedenergistics2:facade:0, Cable Facade - Small Brownstone Bricks
appliedenergistics2:facade:0, Cable Facade - Brownstone Tiles
appliedenergistics2:facade:0, Cable Facade - Porcelain Bricks
appliedenergistics2:facade:0, Cable Facade - Dark Bricks
appliedenergistics2:facade:0, Cable Facade - Marine Bricks
appliedenergistics2:facade:0, Cable Facade - Golden Bricks
appliedenergistics2:facade:0, Cable Facade - Dragon Bricks
appliedenergistics2:facade:0, Cable Facade - Lava Bricks
appliedenergistics2:facade:0, Cable Facade - Rainbow Bricks
appliedenergistics2:facade:0, Cable Facade - Unfired Porcelain
appliedenergistics2:facade:0, Cable Facade - White Porcelain
appliedenergistics2:facade:0, Cable Facade - Orange Porcelain
appliedenergistics2:facade:0, Cable Facade - Magenta Porcelain
appliedenergistics2:facade:0, Cable Facade - Light Blue Porcelain
appliedenergistics2:facade:0, Cable Facade - Yellow Porcelain
appliedenergistics2:facade:0, Cable Facade - Lime Porcelain
appliedenergistics2:facade:0, Cable Facade - Pink Porcelain
appliedenergistics2:facade:0, Cable Facade - Gray Porcelain
appliedenergistics2:facade:0, Cable Facade - Light Gray Porcelain
appliedenergistics2:facade:0, Cable Facade - Cyan Porcelain
appliedenergistics2:facade:0, Cable Facade - Purple Porcelain
appliedenergistics2:facade:0, Cable Facade - Blue Porcelain
appliedenergistics2:facade:0, Cable Facade - Brown Porcelain
appliedenergistics2:facade:0, Cable Facade - Green Porcelain
appliedenergistics2:facade:0, Cable Facade - Red Porcelain
appliedenergistics2:facade:0, Cable Facade - Black Porcelain
appliedenergistics2:facade:0, Cable Facade - Rainbow Porcelain
appliedenergistics2:facade:0, Cable Facade - Rainbow Porcelain
appliedenergistics2:facade:0, Cable Facade - Rainbow Porcelain
appliedenergistics2:facade:0, Cable Facade - Rainbow Porcelain
appliedenergistics2:facade:0, Cable Facade - Rainbow Porcelain
appliedenergistics2:facade:0, Cable Facade - Rainbow Porcelain
appliedenergistics2:facade:0, Cable Facade - Rainbow Porcelain
appliedenergistics2:facade:0, Cable Facade - Rainbow Porcelain
appliedenergistics2:facade:0, Cable Facade - White Elevator
appliedenergistics2:facade:0, Cable Facade - Orange Elevator
appliedenergistics2:facade:0, Cable Facade - Magenta Elevator
appliedenergistics2:facade:0, Cable Facade - Light Blue Elevator
appliedenergistics2:facade:0, Cable Facade - Yellow Elevator
appliedenergistics2:facade:0, Cable Facade - Lime Elevator
appliedenergistics2:facade:0, Cable Facade - Pink Elevator
appliedenergistics2:facade:0, Cable Facade - Gray Elevator
appliedenergistics2:facade:0, Cable Facade - Light Gray Elevator
appliedenergistics2:facade:0, Cable Facade - Cyan Elevator
appliedenergistics2:facade:0, Cable Facade - Purple Elevator
appliedenergistics2:facade:0, Cable Facade - Blue Elevator
appliedenergistics2:facade:0, Cable Facade - Brown Elevator
appliedenergistics2:facade:0, Cable Facade - Green Elevator
appliedenergistics2:facade:0, Cable Facade - Red Elevator
appliedenergistics2:facade:0, Cable Facade - Black Elevator
appliedenergistics2:facade:0, Cable Facade - Litherite
appliedenergistics2:facade:0, Cable Facade - Litherite Paver
appliedenergistics2:facade:0, Cable Facade - Litherite Bricks
appliedenergistics2:facade:0, Cable Facade - Litherite Tiles
appliedenergistics2:facade:0, Cable Facade - Erodium
appliedenergistics2:facade:0, Cable Facade - Erodium Paver
appliedenergistics2:facade:0, Cable Facade - Erodium Bricks
appliedenergistics2:facade:0, Cable Facade - Erodium Tiles
appliedenergistics2:facade:0, Cable Facade - Kyronite
appliedenergistics2:facade:0, Cable Facade - Kyronite Paver
appliedenergistics2:facade:0, Cable Facade - Kyronite Bricks
appliedenergistics2:facade:0, Cable Facade - Kyronite Tiles
appliedenergistics2:facade:0, Cable Facade - Pladium
appliedenergistics2:facade:0, Cable Facade - Pladium Paver
appliedenergistics2:facade:0, Cable Facade - Pladium Bricks
appliedenergistics2:facade:0, Cable Facade - Pladium Tiles
appliedenergistics2:facade:0, Cable Facade - Ionite
appliedenergistics2:facade:0, Cable Facade - Ionite Paver
appliedenergistics2:facade:0, Cable Facade - Ionite Bricks
appliedenergistics2:facade:0, Cable Facade - Ionite Tiles
appliedenergistics2:facade:0, Cable Facade - Aethium
appliedenergistics2:facade:0, Cable Facade - Aethium Paver
appliedenergistics2:facade:0, Cable Facade - Aethium Bricks
appliedenergistics2:facade:0, Cable Facade - Aethium Tiles
appliedenergistics2:facade:0, Cable Facade - Lonsdaleite
appliedenergistics2:facade:0, Cable Facade - Lonsdaleite Paver
appliedenergistics2:facade:0, Cable Facade - Lonsdaleite Bricks
appliedenergistics2:facade:0, Cable Facade - Lonsdaleite Tiles
appliedenergistics2:facade:0, Cable Facade - Mica
appliedenergistics2:facade:0, Cable Facade - Interconnect
appliedenergistics2:facade:0, Cable Facade - Copper Ore
appliedenergistics2:facade:0, Cable Facade - Bauxite Ore
appliedenergistics2:facade:0, Cable Facade - Lead Ore
appliedenergistics2:facade:0, Cable Facade - Silver Ore
appliedenergistics2:facade:0, Cable Facade - Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Uranium Ore
appliedenergistics2:facade:0, Cable Facade - Block of Copper
appliedenergistics2:facade:0, Cable Facade - Block of Aluminium
appliedenergistics2:facade:0, Cable Facade - Block of Lead
appliedenergistics2:facade:0, Cable Facade - Block of Silver
appliedenergistics2:facade:0, Cable Facade - Block of Nickel
appliedenergistics2:facade:0, Cable Facade - Block of Uranium
appliedenergistics2:facade:0, Cable Facade - Block of Constantan
appliedenergistics2:facade:0, Cable Facade - Block of Electrum
appliedenergistics2:facade:0, Cable Facade - Block of Steel
appliedenergistics2:facade:0, Cable Facade - Coke Brick
appliedenergistics2:facade:0, Cable Facade - Blast Brick
appliedenergistics2:facade:0, Cable Facade - Reinforced Blast Brick
appliedenergistics2:facade:0, Cable Facade - Block of Coal Coke
appliedenergistics2:facade:0, Cable Facade - Hempcrete
appliedenergistics2:facade:0, Cable Facade - Concrete
appliedenergistics2:facade:0, Cable Facade - Concrete Tile
appliedenergistics2:facade:0, Cable Facade - Leaded Concrete
appliedenergistics2:facade:0, Cable Facade - Kiln Brick
appliedenergistics2:facade:0, Cable Facade - Treated Wood Planks
appliedenergistics2:facade:0, Cable Facade - Treated Wood Planks
appliedenergistics2:facade:0, Cable Facade - Treated Wood Planks
appliedenergistics2:facade:0, Cable Facade - Copper Sheetmetal
appliedenergistics2:facade:0, Cable Facade - Aluminium Sheetmetal
appliedenergistics2:facade:0, Cable Facade - Lead Sheetmetal
appliedenergistics2:facade:0, Cable Facade - Silver Sheetmetal
appliedenergistics2:facade:0, Cable Facade - Nickel Sheetmetal
appliedenergistics2:facade:0, Cable Facade - Uranium Sheetmetal
appliedenergistics2:facade:0, Cable Facade - Constantan Sheetmetal
appliedenergistics2:facade:0, Cable Facade - Electrum Sheetmetal
appliedenergistics2:facade:0, Cable Facade - Steel Sheetmetal
appliedenergistics2:facade:0, Cable Facade - Iron Sheetmetal
appliedenergistics2:facade:0, Cable Facade - Gold Sheetmetal
appliedenergistics2:facade:0, Cable Facade - Copper Coil Block
appliedenergistics2:facade:0, Cable Facade - Electrum Coil Block
appliedenergistics2:facade:0, Cable Facade - High-Voltage Coil Block
appliedenergistics2:facade:0, Cable Facade - Redstone Engineering Block
appliedenergistics2:facade:0, Cable Facade - Light Engineering Block
appliedenergistics2:facade:0, Cable Facade - Heavy Engineering Block
appliedenergistics2:facade:0, Cable Facade - Generator Block
appliedenergistics2:facade:0, Cable Facade - Radiator Block
appliedenergistics2:facade:0, Cable Facade - Asphalt Concrete
appliedenergistics2:facade:0, Cable Facade - Menril Log
appliedenergistics2:facade:0, Cable Facade - Enriched Menril Log
appliedenergistics2:facade:0, Cable Facade - Menril Plank
appliedenergistics2:facade:0, Cable Facade - Block of Crystalized Menril
appliedenergistics2:facade:0, Cable Facade - Crystalized Menril Brick
appliedenergistics2:facade:0, Cable Facade - Block of Crystalized Chorus
appliedenergistics2:facade:0, Cable Facade - Crystalized Chorus Brick
appliedenergistics2:facade:0, Cable Facade - Osmium Ore
appliedenergistics2:facade:0, Cable Facade - Copper Ore
appliedenergistics2:facade:0, Cable Facade - Tin Ore
appliedenergistics2:facade:0, Cable Facade - §8Black Plastic Block
appliedenergistics2:facade:0, Cable Facade - §cRed Plastic Block
appliedenergistics2:facade:0, Cable Facade - §2Green Plastic Block
appliedenergistics2:facade:0, Cable Facade - §6Brown Plastic Block
appliedenergistics2:facade:0, Cable Facade - §1Blue Plastic Block
appliedenergistics2:facade:0, Cable Facade - §5Purple Plastic Block
appliedenergistics2:facade:0, Cable Facade - §3Cyan Plastic Block
appliedenergistics2:facade:0, Cable Facade - §7Light Grey Plastic Block
appliedenergistics2:facade:0, Cable Facade - §8Grey Plastic Block
appliedenergistics2:facade:0, Cable Facade - §dPink Plastic Block
appliedenergistics2:facade:0, Cable Facade - §aLime Plastic Block
appliedenergistics2:facade:0, Cable Facade - §eYellow Plastic Block
appliedenergistics2:facade:0, Cable Facade - §9Light Blue Plastic Block
appliedenergistics2:facade:0, Cable Facade - §dMagenta Plastic Block
appliedenergistics2:facade:0, Cable Facade - §6Orange Plastic Block
appliedenergistics2:facade:0, Cable Facade - §fWhite Plastic Block
appliedenergistics2:facade:0, Cable Facade - §8Black Slick Plastic Block
appliedenergistics2:facade:0, Cable Facade - §cRed Slick Plastic Block
appliedenergistics2:facade:0, Cable Facade - §2Green Slick Plastic Block
appliedenergistics2:facade:0, Cable Facade - §6Brown Slick Plastic Block
appliedenergistics2:facade:0, Cable Facade - §1Blue Slick Plastic Block
appliedenergistics2:facade:0, Cable Facade - §5Purple Slick Plastic Block
appliedenergistics2:facade:0, Cable Facade - §3Cyan Slick Plastic Block
appliedenergistics2:facade:0, Cable Facade - §7Light Grey Slick Plastic Block
appliedenergistics2:facade:0, Cable Facade - §8Grey Slick Plastic Block
appliedenergistics2:facade:0, Cable Facade - §dPink Slick Plastic Block
appliedenergistics2:facade:0, Cable Facade - §aLime Slick Plastic Block
appliedenergistics2:facade:0, Cable Facade - §eYellow Slick Plastic Block
appliedenergistics2:facade:0, Cable Facade - §9Light Blue Slick Plastic Block
appliedenergistics2:facade:0, Cable Facade - §dMagenta Slick Plastic Block
appliedenergistics2:facade:0, Cable Facade - §6Orange Slick Plastic Block
appliedenergistics2:facade:0, Cable Facade - §fWhite Slick Plastic Block
appliedenergistics2:facade:0, Cable Facade - §8Black Plastic Glow Block
appliedenergistics2:facade:0, Cable Facade - §cRed Plastic Glow Block
appliedenergistics2:facade:0, Cable Facade - §2Green Plastic Glow Block
appliedenergistics2:facade:0, Cable Facade - §6Brown Plastic Glow Block
appliedenergistics2:facade:0, Cable Facade - §1Blue Plastic Glow Block
appliedenergistics2:facade:0, Cable Facade - §5Purple Plastic Glow Block
appliedenergistics2:facade:0, Cable Facade - §3Cyan Plastic Glow Block
appliedenergistics2:facade:0, Cable Facade - §7Light Grey Plastic Glow Block
appliedenergistics2:facade:0, Cable Facade - §8Grey Plastic Glow Block
appliedenergistics2:facade:0, Cable Facade - §dPink Plastic Glow Block
appliedenergistics2:facade:0, Cable Facade - §aLime Plastic Glow Block
appliedenergistics2:facade:0, Cable Facade - §eYellow Plastic Glow Block
appliedenergistics2:facade:0, Cable Facade - §9Light Blue Plastic Glow Block
appliedenergistics2:facade:0, Cable Facade - §dMagenta Plastic Glow Block
appliedenergistics2:facade:0, Cable Facade - §6Orange Plastic Glow Block
appliedenergistics2:facade:0, Cable Facade - §fWhite Plastic Glow Block
appliedenergistics2:facade:0, Cable Facade - §8Black Reinforced Plastic Block
appliedenergistics2:facade:0, Cable Facade - §cRed Reinforced Plastic Block
appliedenergistics2:facade:0, Cable Facade - §2Green Reinforced Plastic Block
appliedenergistics2:facade:0, Cable Facade - §6Brown Reinforced Plastic Block
appliedenergistics2:facade:0, Cable Facade - §1Blue Reinforced Plastic Block
appliedenergistics2:facade:0, Cable Facade - §5Purple Reinforced Plastic Block
appliedenergistics2:facade:0, Cable Facade - §3Cyan Reinforced Plastic Block
appliedenergistics2:facade:0, Cable Facade - §7Light Grey Reinforced Plastic Block
appliedenergistics2:facade:0, Cable Facade - §8Grey Reinforced Plastic Block
appliedenergistics2:facade:0, Cable Facade - §dPink Reinforced Plastic Block
appliedenergistics2:facade:0, Cable Facade - §aLime Reinforced Plastic Block
appliedenergistics2:facade:0, Cable Facade - §eYellow Reinforced Plastic Block
appliedenergistics2:facade:0, Cable Facade - §9Light Blue Reinforced Plastic Block
appliedenergistics2:facade:0, Cable Facade - §dMagenta Reinforced Plastic Block
appliedenergistics2:facade:0, Cable Facade - §6Orange Reinforced Plastic Block
appliedenergistics2:facade:0, Cable Facade - §fWhite Reinforced Plastic Block
appliedenergistics2:facade:0, Cable Facade - §8Black Plastic Road
appliedenergistics2:facade:0, Cable Facade - §cRed Plastic Road
appliedenergistics2:facade:0, Cable Facade - §2Green Plastic Road
appliedenergistics2:facade:0, Cable Facade - §6Brown Plastic Road
appliedenergistics2:facade:0, Cable Facade - §1Blue Plastic Road
appliedenergistics2:facade:0, Cable Facade - §5Purple Plastic Road
appliedenergistics2:facade:0, Cable Facade - §3Cyan Plastic Road
appliedenergistics2:facade:0, Cable Facade - §7Light Grey Plastic Road
appliedenergistics2:facade:0, Cable Facade - §8Grey Plastic Road
appliedenergistics2:facade:0, Cable Facade - §dPink Plastic Road
appliedenergistics2:facade:0, Cable Facade - §aLime Plastic Road
appliedenergistics2:facade:0, Cable Facade - §eYellow Plastic Road
appliedenergistics2:facade:0, Cable Facade - §9Light Blue Plastic Road
appliedenergistics2:facade:0, Cable Facade - §dMagenta Plastic Road
appliedenergistics2:facade:0, Cable Facade - §6Orange Plastic Road
appliedenergistics2:facade:0, Cable Facade - §fWhite Plastic Road
appliedenergistics2:facade:0, Cable Facade - Salt Block
appliedenergistics2:facade:0, Cable Facade - Ruby Ore
appliedenergistics2:facade:0, Cable Facade - Garnet Ore
appliedenergistics2:facade:0, Cable Facade - Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Amber Ore
appliedenergistics2:facade:0, Cable Facade - Heliodor Ore
appliedenergistics2:facade:0, Cable Facade - Peridot Ore
appliedenergistics2:facade:0, Cable Facade - Beryl Ore
appliedenergistics2:facade:0, Cable Facade - Indicolite Ore
appliedenergistics2:facade:0, Cable Facade - Aquamarine Ore
appliedenergistics2:facade:0, Cable Facade - Sapphire Ore
appliedenergistics2:facade:0, Cable Facade - Iolite Ore
appliedenergistics2:facade:0, Cable Facade - Amethyst Ore
appliedenergistics2:facade:0, Cable Facade - Agate Ore
appliedenergistics2:facade:0, Cable Facade - Morganite Ore
appliedenergistics2:facade:0, Cable Facade - Onyx Ore
appliedenergistics2:facade:0, Cable Facade - Opal Ore
appliedenergistics2:facade:0, Cable Facade - Carnelian Ore
appliedenergistics2:facade:0, Cable Facade - Spinel Ore
appliedenergistics2:facade:0, Cable Facade - Citrine Ore
appliedenergistics2:facade:0, Cable Facade - Jasper Ore
appliedenergistics2:facade:0, Cable Facade - Golden Beryl Ore
appliedenergistics2:facade:0, Cable Facade - Moldavite Ore
appliedenergistics2:facade:0, Cable Facade - Malachite Ore
appliedenergistics2:facade:0, Cable Facade - Turquoise Ore
appliedenergistics2:facade:0, Cable Facade - Moonstone Ore
appliedenergistics2:facade:0, Cable Facade - Blue Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Tanzanite Ore
appliedenergistics2:facade:0, Cable Facade - Violet Sapphire Ore
appliedenergistics2:facade:0, Cable Facade - Lepidolite Ore
